id,condition,regulation,difficulty,financial_domain,risk_level,governance_axis,G1_score,G1_rationale
Q259,rag,EU_AI_ACT,intermediate,common,medium,G4,0.4,"The AI response contains significant factual errors regarding the transitional provisions, particularly by incorrectly stating that compliance is required by a specified deadline and failing to mention the grandfather clause for systems not undergoing substantial modifications."
Q260,rag,EU_AI_ACT,intermediate,common,medium,G4,0.8,"The AI response accurately addresses the significance of harmonised standards and the presumption of conformity established by Article 42, but it omits specific details about the standards relevant to financial institutions and the current standards landscape."
Q261,rag,EU_AI_ACT,intermediate,lending,high,G3,0.4,"The AI response includes some relevant elements but significantly misses key details from the ground truth, such as specific requirements for validation, monitoring, and changes made to the system."
Q262,rag,EU_AI_ACT,intermediate,common,medium,G3,0.8,The response accurately addresses the marking requirements of Article 50(2) but omits specific details about the need for human-readable disclosures and the interaction with Article 50(1).
Q263,rag,EU_AI_ACT,advanced,lending,high,G1,0.6,"The AI response contains some correct elements regarding the obligations of the bank but misattributes the article number and lacks specific details about the relevance and representativeness obligations, as well as the interaction with vendor AI design and data preprocessing responsibilities."
Q264,rag,EU_AI_ACT,intermediate,common,medium,G4,0.6,"The response contains some correct elements regarding market surveillance and compliance but lacks specific details about the powers of authorities, investigation triggers, and the need for multi-country coordination, which are critical to fully addressing the governance question."
Q265,rag,EU_AI_ACT,advanced,common,high,G4,0.4,"The response inaccurately attributes obligations to the bank as a provider of the high-risk AI system, while the ground truth specifies that the obligations under Article 55 fall on the LLM provider, not the bank."
Q266,rag,EU_AI_ACT,intermediate,common,medium,G4,0.8,"The AI response accurately captures the essence of Article 87 and its implications for AI governance culture, but it omits some specific details regarding the scope of protection and the design of internal reporting channels."
Q267,rag,EU_AI_ACT,basic,common,low,G4,0.8,The AI response accurately outlines the monitoring and incorporation process but omits specific details about the legal status of Board opinions and the importance of industry engagement.
Q268,rag,EU_AI_ACT,intermediate,lending,high,G4,0.8,The response accurately identifies the classification of the AI system under Annex III §5(a) but lacks detail on the critical jurisdictional element regarding whether the bank acts as an agent of a public authority.
Q269,rag,EU_AI_ACT,intermediate,lending,high,G1,0.6,The response includes some relevant elements regarding data sharing and compliance but lacks specific details required by Article 72(4) and does not fully address the comprehensive data types and contractual structure outlined in the ground truth.
Q270,rag,EU_AI_ACT,advanced,lending,high,G2,0.8,The AI response accurately identifies key compliance issues related to Article 5(1)(c) but omits some specific details from the ground truth regarding the implications of social behavior data and the private sector context.
Q271,rag,EU_AI_ACT,intermediate,common,high,G4,0.8,The AI response accurately outlines the obligations of the authorised representative but omits some specific details regarding the mandate scope and compliance responsibilities.
Q272,rag,EU_AI_ACT,advanced,lending,high,G2,0.8,The response accurately addresses the adversarial robustness requirements of Article 15 but omits some specific actionable measures and details from the ground truth.
Q273,rag,EU_AI_ACT,basic,common,low,G4,0.8,"The response accurately describes the purpose and benefits of AI sandboxes for financial institutions, but it includes some inaccuracies regarding specific articles and lacks details on sandbox eligibility and operation."
Q274,rag,EU_AI_ACT,intermediate,lending,high,G1,0.8,The AI response accurately addresses the need for representativeness and bias examination but omits specific details about the required validation and compliance options outlined in the ground truth.
Q275,rag,EU_AI_ACT,advanced,common,high,G4,0.8,The AI response accurately addresses key factors for suspension but omits specific references to the materiality threshold and detailed suspension process outlined in the ground truth.
Q276,rag,EU_AI_ACT,intermediate,lending,high,G3,0.8,"The AI response covers most key elements of the process design for delivering Article 86 explanations but lacks specific details on clarity standards, meaningfulness, and improvement guidance as outlined in the ground truth."
Q277,rag,EU_AI_ACT,intermediate,compliance,high,G4,0.4,"The response inaccurately states that Annex III does not include provisions for legal analysis or litigation prediction, missing the specific context of §8 regarding judicial authority and alternative dispute resolution."
Q278,rag,EU_AI_ACT,advanced,common,medium,G4,0.8,"The AI response accurately identifies the roles of provider and deployer and outlines compliance obligations, but it lacks some specific details and implications regarding dual roles and the distinction of user roles as mentioned in the ground truth."
Q279,rag,EU_AI_ACT,intermediate,insurance,high,G2,0.6,"The response includes some correct elements regarding the assessment of risks to elderly customers but lacks specific details on training data representation, performance testing, fundamental rights analysis, and documentation requirements as outlined in the ground truth."
Q280,rag,EU_AI_ACT,intermediate,common,medium,G3,0.2,"The AI response inaccurately states the retention period as six months instead of the recommended minimum of five years, and it omits critical details about the specific log content requirements and the context of legal obligations."
Q281,rag,EU_AI_ACT,intermediate,common,medium,G4,0.8,"The response accurately outlines the classification process and identifies key high-risk AI systems, but it omits specific details about the Art.6(3) exception and Art.5 prohibition, which are critical for a complete understanding of the methodology."
Q282,rag,EU_AI_ACT,intermediate,common,medium,G3,0.6,The AI response contains some correct elements regarding the need for updates and triggers but lacks specific details about the comprehensive requirements and conditions for documentation updates as outlined in the ground truth.
Q283,rag,EU_AI_ACT,basic,common,low,G4,0.6,"The AI response includes some relevant guidelines and incorporation strategies but lacks specific details from the ground truth, such as the emphasis on financial AI guidelines and the monitoring strategy for the AI Review Committee."
Q284,rag,EU_AI_ACT,advanced,common,high,G4,0.6,"The response includes some relevant measures but lacks several key best practice enhancements outlined in the ground truth, such as specific proactive customer communication and external independent validation."
Q285,rag,EU_AI_ACT,intermediate,common,medium,G4,0.4,"The AI response incorrectly concludes that the system is not classified as high-risk, overlooking the critical digital infrastructure aspect and the potential safety component qualifier."
Q286,rag,EU_AI_ACT,basic,common,low,G3,0.8,"The response accurately addresses the requirement for transparency and human oversight in vendor instructions but omits specific details about language and format requirements, as well as the need for training materials."
Q287,rag,EU_AI_ACT,advanced,lending,high,G2,0.6,The response includes some correct elements regarding built-in oversight but lacks specific details about the required technical features and measures outlined in the ground truth.
Q288,rag,EU_AI_ACT,advanced,common,high,G2,0.8,The AI response accurately addresses the need for risk assessment and updates to the risk management system but omits some specific steps and details outlined in the ground truth.
Q289,rag,EU_AI_ACT,intermediate,common,high,G4,0.6,The response includes some correct elements regarding provider and deployer responsibilities but lacks specific details about the contractual allocation of responsibilities and the integrator's overall obligations as outlined in Article 25.
Q290,rag,EU_AI_ACT,advanced,common,high,G2,0.8,"The response accurately identifies the key elements of Article 5(1)(a) and discusses the implications for AI-powered nudges, but it lacks some detail on the distinction between legitimate nudging and prohibited manipulation."
Q291,rag,EU_AI_ACT,intermediate,lending,high,G1,0.6,The response includes some relevant accuracy metrics and maintenance strategies but lacks specific details on primary accuracy metrics and fairness metrics required by Article 15.
Q292,rag,EU_AI_ACT,advanced,common,high,G4,0.6,"The response includes some relevant coordination strategies but lacks specific details about BaFin's dual role, risks, and practical coordination measures outlined in the ground truth."
Q293,rag,EU_AI_ACT,intermediate,common,high,G4,0.6,"The response includes some relevant provisions but contains notable gaps and inaccuracies, such as misattributing certain articles and omitting critical obligations like serious incident notifications and audit rights."
Q294,rag,EU_AI_ACT,advanced,lending,high,G2,1.0,"The AI response accurately reflects the key elements of Article 5(1)(b) and correctly identifies the bank's practice as potentially exploitative, aligning with the ground truth."
Q295,rag,EU_AI_ACT,intermediate,common,medium,G3,0.8,The response accurately addresses key transparency obligations under the EU AI Act but omits some recommended best practices for annual report disclosures and does not fully capture the comprehensive nature of the ground truth.
Q296,rag,EU_AI_ACT,advanced,common,medium,G4,0.6,The response includes some correct elements regarding risk management but lacks specific details on the continuous iterative process and the structured cycles outlined in the ground truth.
Q297,rag,EU_AI_ACT,intermediate,investment,medium,G4,0.8,"The AI response accurately addresses the need for monitoring regulatory developments and preparing for compliance, but it lacks specific details on voluntary implementation of high-risk standards and the importance of engaging with financial sector associations."
Q298,rag,EU_AI_ACT,intermediate,lending,medium,G2,0.6,"The response includes some relevant elements from the EU AI Act but lacks specific details on how to leverage Articles 10(2) and 10(2)(f) for proactive financial inclusion, missing critical opportunities outlined in the ground truth."
Q299,rag,EU_AI_ACT,advanced,common,high,G4,0.8,The AI response accurately captures the key elements of risk identification and management across the three frameworks but omits some specific details and limitations mentioned in the ground truth.
Q300,rag,EU_AI_ACT,advanced,common,high,G4,0.4,"The AI response contains significant omissions and inaccuracies regarding the specific phases and requirements of the EU AI Act, Korean AI Basic Act, and NIST AI RMF, failing to provide a comprehensive and accurate mapping of the governance lifecycle."
