id,condition,regulation,difficulty,financial_domain,risk_level,governance_axis,G4_score,G4_rationale
Q223,rag,EU_AI_ACT,advanced,common,high,G4,0.8,"The response mostly complies with the EU AI Act by addressing key obligations related to high-risk classification and human oversight, but it omits specific details about the obligations of the GPAI provider and the bank's responsibilities as a downstream deployer."
Q224,rag,EU_AI_ACT,intermediate,lending,high,G2,0.8,"The response correctly identifies and interprets several key prohibitions under Article 5 relevant to financial AI, but it omits the prohibition on emotion recognition in workplaces and education, which is also pertinent."
Q225,rag,EU_AI_ACT,intermediate,common,high,G2,0.8,"The response mostly complies with Article 26 by identifying key obligations such as monitoring, informing relevant parties, and suspension, but it misstates the specific article numbers and does not fully address the serious risk notification requirements."
Q226,rag,EU_AI_ACT,intermediate,common,high,G4,0.6,The response partially addresses the penalty levels for High-Risk AI violations but misstates the relevant articles and omits critical details about the tiered penalty structure and other compliance obligations.
Q227,rag,EU_AI_ACT,basic,common,low,G4,1.0,"The AI response accurately identifies and interprets key regulatory requirements of the EU AI Act, including monitoring changes to the High-Risk AI list, adapting risk management systems, and ensuring compliance through training and documentation."
Q228,rag,EU_AI_ACT,advanced,lending,medium,G4,1.0,"The AI response correctly identifies and interprets the relevant regulatory requirements of the EU AI Act, accurately explains the limitations of the Article 6(3) exception, and covers key compliance obligations for high-risk AI systems."
Q229,rag,EU_AI_ACT,intermediate,compliance,medium,G4,0.8,"The response mostly complies with the regulatory framework by correctly identifying that the AML AI system does not fall under high-risk categories, but it omits a detailed analysis of the implications of Article 50 and the need for robust governance despite the non-high-risk classification."
Q230,rag,EU_AI_ACT,basic,common,low,G4,0.8,"The response accurately identifies that the EU AI Act does not explicitly address environmental impacts but omits some nuances regarding recitals, potential connections to risk management, and the relevance of the CSRD."
Q231,rag,EU_AI_ACT,basic,common,medium,G4,1.0,"The AI response accurately identifies and interprets the phased implementation schedule under Article 113 of the EU AI Act, covering all key compliance obligations relevant to financial institutions without any misstatements or omissions."
Q232,rag,EU_AI_ACT,intermediate,investment,medium,G3,1.0,"The AI response accurately identifies and interprets all key obligations under Article 26(7) of the EU AI Act, covering notification requirements, communication to workers' representatives, documentation, and the importance of human oversight."
Q233,rag,EU_AI_ACT,advanced,common,high,G2,0.8,"The AI response mostly complies with Article 15 of the EU AI Act by addressing redundancy and cybersecurity measures, but it lacks specific mention of resilience against manipulation and errors, which are critical components of the regulation."
Q234,rag,EU_AI_ACT,advanced,lending,high,G2,0.8,The response identifies several key misuse scenarios relevant to the EU AI Act but omits some critical aspects such as the need for documentation of each misuse scenario and corresponding mitigation strategies as required by Article 9(2)(b).
Q235,rag,EU_AI_ACT,basic,common,low,G4,1.0,"The AI response fully complies with Article 4 of the EU AI Act by accurately identifying and interpreting the obligations related to AI literacy for the bank's AI Review Committee, covering all key compliance aspects without omissions or misstatements."
Q236,rag,EU_AI_ACT,intermediate,common,medium,G3,0.8,"The AI response mostly complies with the regulatory requirements by identifying key obligations and exceptions, but it omits specific details about practical implementation and enforcement mechanisms."
Q237,rag,EU_AI_ACT,intermediate,common,medium,G3,0.8,"The response mostly complies with the regulatory requirements by identifying the provider's registration obligation and the deployer's verification responsibility, but it omits specific details about the registration content and the update obligation."
Q238,rag,EU_AI_ACT,advanced,insurance,high,G4,0.8,"The response mostly complies with Article 9(5) by outlining steps for determining acceptability of residual risk, but it lacks specific references to the required three-step hierarchy and some critical details regarding documentation and formal approval by the AI Review Committee."
Q239,rag,EU_AI_ACT,intermediate,common,medium,G4,0.6,"The response partially addresses the requirements of the EU AI Act but omits critical aspects of management accountability and board-level reporting obligations, particularly the explicit identification of responsible management roles and the implications of non-compliance."
Q240,rag,EU_AI_ACT,intermediate,common,high,G4,1.0,"The AI response accurately identifies and interprets the relevant regulatory requirements for high-risk employment AI, covering all key compliance obligations without any misstatements or omissions."
Q241,rag,EU_AI_ACT,intermediate,common,medium,G3,0.8,The response mostly complies with the regulatory requirements but omits specific details from Annex V and misstates the retention period as 10 years instead of the operational lifetime of the AI system.
Q242,rag,EU_AI_ACT,advanced,lending,high,G4,0.8,"The response mostly complies with the EU AI Act by correctly interpreting Article 9 and addressing the need for risk management updates, but it misstates the conformity assessment requirements by suggesting that a new assessment is not needed without fully addressing the implications of substantial modifications."
Q243,rag,EU_AI_ACT,intermediate,common,medium,G4,0.8,"The response correctly identifies the relevant regulatory requirements and the exemption in Article 2(8), but it omits critical details regarding the strict interpretation of 'sole purpose' and potential limitations on the R&D exclusion."
Q244,rag,EU_AI_ACT,intermediate,common,low,G3,1.0,"The AI response accurately identifies and interprets the key provisions of Article 78 of the EU AI Act, covering confidentiality protections, the scope of protection, compliance with transparency obligations, and recommendations for governance, without any misstatements or omissions."
Q245,rag,EU_AI_ACT,advanced,common,high,G2,1.0,"The AI response accurately identifies and interprets all key regulatory requirements from Article 14(4) of the EU AI Act, covering essential compliance obligations for human oversight in the HR AI recruitment system."
Q246,rag,EU_AI_ACT,advanced,lending,high,G3,1.0,"The AI response accurately identifies and interprets the relevant regulatory requirements of both the EU AI Act and GDPR, covering key compliance obligations for financial AI governance without any misstatements or omissions."
Q247,rag,EU_AI_ACT,intermediate,lending,high,G3,1.0,"The AI response accurately identifies and interprets the key obligations under Article 86 of the EU AI Act, covering all relevant compliance requirements for credit rejection decisions without any misstatements or omissions."
Q248,rag,EU_AI_ACT,basic,common,low,G4,0.8,"The response mostly complies with the regulatory framework by identifying the importance of voluntary codes under Article 95 and suggesting relevant actions for financial institutions, but it lacks specific details on the content and scope of the codes as well as the role of the AI Office."
Q249,rag,EU_AI_ACT,advanced,common,high,G4,1.0,"The AI response accurately identifies and interprets the relevant regulatory requirements of the EU AI Act, including its extra-territorial application, high-risk classification, and specific compliance obligations."
Q250,rag,EU_AI_ACT,advanced,common,high,G4,1.0,The AI response accurately identifies and interprets all key regulatory requirements of the EU AI Act relevant to the operational workflow of a financial institution's AI Review Committee for credit scoring system deployment.
Q251,rag,EU_AI_ACT,intermediate,lending,high,G1,0.8,The response mostly complies with the EU AI Act's testing requirements but omits specific details on real-world condition testing and the mandatory nature of pre-market testing.
Q252,rag,EU_AI_ACT,advanced,lending,high,G1,0.8,"The response identifies several relevant safeguards under Article 60 but omits specific requirements related to informed consent and market surveillance authority notification, which are critical for compliance."
Q253,rag,EU_AI_ACT,intermediate,insurance,high,G3,0.6,The response partially addresses the regulatory requirements but misstates the specific article reference and omits critical details regarding demographic disaggregation and the need for performance testing across relevant segments.
Q254,rag,EU_AI_ACT,advanced,common,high,G2,0.8,"The response correctly identifies the immediate notification obligations under Article 26(5) and the need for suspension of use, but it slightly misinterprets the timeline by suggesting a specific 24-hour period instead of emphasizing 'without undue delay' as a more flexible requirement."
Q255,rag,EU_AI_ACT,intermediate,lending,high,G2,1.0,"The AI response fully complies with Article 9(9) of the EU AI Act by correctly identifying and interpreting the obligations related to vulnerable groups, including detailed considerations for implementation, risk management, data governance, bias examination, human oversight, and documentation."
Q256,rag,EU_AI_ACT,basic,common,medium,G3,0.6,"The response partially addresses the retention requirements but omits critical details about serious incident documentation and the specific obligations for both providers and deployers, leading to notable omissions."
Q257,rag,EU_AI_ACT,intermediate,common,medium,G4,0.8,"The response identifies key obligations under Article 21 of the EU AI Act and provides relevant recommendations, but it omits specific details about the cooperation scope and the need for a designated representative, which are critical for full compliance."
Q258,rag,EU_AI_ACT,basic,common,low,G4,0.8,"The response correctly identifies the applicability of Article 62 to smaller financial institutions and outlines key support measures, but it lacks specific details on the provisions and does not fully address the equal compliance obligations for high-risk AI."
Q259,rag,EU_AI_ACT,intermediate,common,medium,G4,0.4,"The response largely misinterprets the transitional provisions of Article 111, incorrectly stating that compliance is required by the application date and omitting critical details about the grandfather clause and the implications of substantial modifications."
Q260,rag,EU_AI_ACT,intermediate,common,medium,G4,0.8,"The response correctly identifies the significance of harmonised standards and the presumption of conformity under Articles 40 and 42 of the EU AI Act, but it omits specific references to key compliance obligations and relevant standards for financial AI governance."
Q261,rag,EU_AI_ACT,intermediate,lending,high,G3,0.6,"The response addresses some key elements of Annex IV but omits critical details such as the specific requirements for validation and testing, monitoring and control, and changes made to the system throughout its lifecycle."
Q262,rag,EU_AI_ACT,intermediate,common,medium,G3,0.8,The response mostly complies with regulatory requirements by identifying key obligations under Article 50(2) but lacks specific details on the human-readable disclosure and the interaction with Article 50(1).
Q263,rag,EU_AI_ACT,advanced,lending,high,G1,0.8,The response mostly complies with regulatory requirements but misstates the article number for relevance and representativeness obligations and omits critical details about data preprocessing responsibilities.
Q264,rag,EU_AI_ACT,intermediate,common,medium,G4,0.8,"The response identifies key regulatory requirements and obligations under the EU AI Act, particularly Articles 72 and 73, but lacks specific details on the powers of market surveillance authorities and the proactive preparation measures required for compliance."
Q265,rag,EU_AI_ACT,advanced,common,high,G4,0.4,"The response largely misses the critical obligations under Article 55, misinterpreting the bank's role as a provider of high-risk AI systems and failing to address the specific compliance requirements for the LLM provider."
Q266,rag,EU_AI_ACT,intermediate,common,medium,G4,1.0,"The AI response accurately identifies and interprets the key obligations under Article 87 of the EU AI Act, covering all relevant aspects of the whistleblowing framework and its implications for financial AI governance."
Q267,rag,EU_AI_ACT,basic,common,low,G4,1.0,"The AI response accurately identifies and interprets the relevant regulatory requirements from the EU AI Act, covering key compliance obligations and providing a comprehensive framework for monitoring and incorporating European AI Board opinions."
Q268,rag,EU_AI_ACT,intermediate,lending,high,G4,1.0,"The AI response correctly identifies and interprets the relevant regulatory requirements under Annex III §5(a), accurately assesses the classification of the AI system as High-Risk, and covers key compliance obligations without any misstatements or omissions."
Q269,rag,EU_AI_ACT,intermediate,lending,high,G1,0.8,"The response mostly complies with regulatory requirements by identifying key data-sharing obligations and structuring the relationship, but it omits specific details on the types of data required for post-market monitoring as outlined in Article 72(3) and does not fully address the aggregate vs. individual data considerations."
Q270,rag,EU_AI_ACT,advanced,lending,high,G2,0.8,The AI response mostly complies with regulatory requirements by identifying key issues related to Article 5(1)(c) but lacks a detailed interpretation of the private sector's applicability and the need for rigorous legal analysis.
Q271,rag,EU_AI_ACT,intermediate,common,high,G4,0.8,"The AI response mostly complies with the regulatory requirements by identifying key obligations of the authorised representative under Article 22, but it omits specific details about the mandate scope and compliance responsibilities that are critical for full compliance."
Q272,rag,EU_AI_ACT,advanced,lending,high,G2,0.8,"The response mostly complies with the EU AI Act's Article 15 by identifying key requirements and providing actionable recommendations, but it omits specific details about risk management updates and technical documentation that are critical for full compliance."
Q273,rag,EU_AI_ACT,basic,common,low,G4,0.8,"The response mostly complies with the EU AI Act by identifying key benefits and obligations related to AI sandboxes, but it lacks specific references to Articles 57 and 58 regarding sandbox operation and eligibility, which are critical for full compliance."
Q274,rag,EU_AI_ACT,intermediate,lending,high,G1,0.8,The response mostly complies with regulatory requirements but misstates the specific article reference and omits some critical details regarding representativeness and validation processes.
Q275,rag,EU_AI_ACT,advanced,common,high,G4,0.8,The response mostly complies with regulatory requirements by addressing key factors for suspension but omits specific references to Article 26(4) and the materiality threshold for non-compliance.
Q276,rag,EU_AI_ACT,intermediate,lending,high,G3,1.0,The AI response fully complies with Article 86 by correctly identifying and interpreting all key regulatory requirements for delivering clear and meaningful explanations to credit applicants.
Q277,rag,EU_AI_ACT,intermediate,compliance,high,G4,1.0,"The AI response accurately identifies and interprets the relevant regulatory requirements under Annex III §8, correctly concluding that the bank's legal AI system is not classified as high-risk and addressing compliance obligations appropriately."
Q278,rag,EU_AI_ACT,advanced,common,medium,G4,1.0,"The AI response accurately identifies and interprets the relevant roles and obligations under the EU AI Act, covering all key compliance requirements for a bank acting as both provider and deployer."
Q279,rag,EU_AI_ACT,intermediate,insurance,high,G2,0.8,"The response mostly complies with the EU AI Act's requirements for assessing adverse impacts on elderly customers, but it lacks specific mention of training data representation and fundamental rights analysis, which are critical for comprehensive compliance."
Q280,rag,EU_AI_ACT,intermediate,common,medium,G3,0.2,"The AI response significantly misstates the retention period as six months instead of the appropriate minimum of five years, omitting critical details regarding log content and accessibility requirements."
Q281,rag,EU_AI_ACT,intermediate,common,medium,G4,1.0,"The AI response accurately identifies and interprets all key regulatory requirements from the EU AI Act, covering the classification process, risk management, conformity assessment, documentation, and continuous monitoring, without any misstatements or omissions."
Q282,rag,EU_AI_ACT,intermediate,common,medium,G3,0.8,The response mostly identifies and interprets key regulatory requirements but omits specific details about the comprehensive review and version control obligations outlined in the ground truth.
Q283,rag,EU_AI_ACT,basic,common,low,G4,0.8,"The response mostly complies with the regulatory framework by identifying key guidelines and obligations, but it omits specific references to the guidance on Art. 6(3) and the importance of monitoring sector-specific guidance from EBA, EIOPA, and ESMA."
Q284,rag,EU_AI_ACT,advanced,common,high,G4,0.8,"The AI response identifies and interprets several key regulatory obligations under the EU AI Act, but it lacks some specific best practice enhancements mentioned in the ground truth, such as proactive customer communication and external independent validation."
Q285,rag,EU_AI_ACT,intermediate,common,medium,G4,0.4,"The AI response misinterprets the applicability of Annex III §2 by failing to consider that financial sector infrastructure is classified as critical digital infrastructure, which may trigger high-risk classification, and omits the need for a safety component analysis."
Q286,rag,EU_AI_ACT,basic,common,low,G3,0.8,"The response mostly complies with regulatory requirements by addressing key aspects of Article 13(1) and related obligations, but it lacks specific details on language and format requirements for loan officers and does not explicitly mention the need for updated instructions when the AI system changes materially."
Q287,rag,EU_AI_ACT,advanced,lending,high,G2,0.8,"The response mostly complies with regulatory requirements by identifying key oversight measures and their integration, but it misstates the specific articles and lacks clarity on the distinction between provider and deployer responsibilities."
Q288,rag,EU_AI_ACT,advanced,common,high,G2,0.8,The response mostly complies with regulatory requirements but lacks specific details on proactive monitoring and the comprehensive update process outlined in the ground truth.
Q289,rag,EU_AI_ACT,intermediate,common,high,G4,0.8,"The response mostly complies with the EU AI Act by identifying key responsibilities for both providers and the deployer, but it omits specific details about the contractual allocation of responsibilities and the need for cooperation between vendors and the bank."
Q290,rag,EU_AI_ACT,advanced,common,high,G2,1.0,"The AI response accurately identifies and interprets the key elements of Article 5(1)(a) of the EU AI Act, covering all relevant compliance obligations for financial AI governance without any misstatements or omissions."
Q291,rag,EU_AI_ACT,intermediate,lending,high,G1,0.8,"The response identifies several relevant accuracy metrics and maintenance strategies but omits some specific metrics and details required by Article 15, such as calibration and fairness metrics."
Q292,rag,EU_AI_ACT,advanced,common,high,G4,0.8,"The response mostly complies with regulatory requirements by addressing key coordination strategies and obligations under the EU AI Act and BaFin supervision, but it omits specific references to potential role conflicts and the need for AI technical expertise."
Q293,rag,EU_AI_ACT,intermediate,common,high,G4,0.6,"The response identifies some relevant provisions of the EU AI Act but omits critical obligations such as post-market monitoring, serious incident notifications, and audit rights, leading to notable omissions."
Q294,rag,EU_AI_ACT,advanced,lending,high,G2,1.0,"The AI response correctly identifies and interprets the relevant regulatory requirements of Article 5(1)(b), accurately assessing the implications of targeting financially distressed customers with high-interest loans and providing appropriate recommendations for compliance."
Q295,rag,EU_AI_ACT,intermediate,common,medium,G3,0.8,The response correctly identifies and interprets key transparency obligations under the EU AI Act but omits some recommended best practices for annual report disclosures and does not fully address the comprehensive nature of compliance expectations.
Q296,rag,EU_AI_ACT,advanced,common,medium,G4,0.8,"The response identifies and interprets many key regulatory requirements from the EU AI Act, but it lacks specific details on the continuous iterative process and the structured cycles outlined in the ground truth."
Q297,rag,EU_AI_ACT,intermediate,investment,medium,G4,0.8,"The response mostly complies with regulatory requirements by addressing key obligations and providing relevant actions, but it lacks specific mention of voluntary compliance measures and the importance of engaging with financial sector associations."
Q298,rag,EU_AI_ACT,intermediate,lending,medium,G2,0.8,"The response correctly identifies and interprets key obligations under the EU AI Act, particularly Articles 9, 10, and 14, but it lacks specific references to the proactive measures outlined in the ground truth, such as the inclusion of alternative data and specific metrics for financial inclusion."
Q299,rag,EU_AI_ACT,advanced,common,high,G4,1.0,"The AI response accurately identifies and interprets the key regulatory requirements for risk identification and management across the Korean AI Basic Act, EU AI Act, and NIST AI RMF, covering all critical compliance obligations without misstatements or omissions."
Q300,rag,EU_AI_ACT,advanced,common,high,G4,0.8,"The response mostly complies with regulatory requirements, accurately mapping the governance lifecycle but omitting some specific obligations and details from the NIST AI RMF."
