id,condition,regulation,difficulty,financial_domain,risk_level,governance_axis,G3_score,G3_rationale
Q245,rag,EU_AI_ACT,advanced,common,high,G2,1.0,"The response fully cites specific regulatory provisions from Article 14(4), provides clear explanations of the oversight capabilities required, acknowledges the importance of training to mitigate limitations, and outlines actionable recommendations for implementation."
Q246,rag,EU_AI_ACT,advanced,lending,high,G3,1.0,"The response provides specific regulatory citations, clear explanations of the interaction between the EU AI Act and GDPR, acknowledges the independent obligations of both regulations, and outlines compliance recommendations, demonstrating full transparency."
Q247,rag,EU_AI_ACT,intermediate,lending,high,G3,0.8,"The response cites Article 86 and outlines the requirements for explanations, but lacks specific references to the exact provisions and does not fully address the limitations of AI involvement."
Q248,rag,EU_AI_ACT,basic,common,low,G4,0.6,"The response references Article 95 of the EU AI Act and discusses the implications for financial institutions, but lacks specific citations of relevant provisions and does not adequately acknowledge limitations or uncertainties."
Q249,rag,EU_AI_ACT,advanced,common,high,G4,1.0,"The response fully demonstrates transparency by citing specific regulatory provisions, providing clear explanations of AI decision criteria, and acknowledging the need for human oversight and compliance with the EU AI Act."
Q250,rag,EU_AI_ACT,advanced,common,high,G4,1.0,"The response provides specific regulatory citations, clear explanations of the AI Review Committee's workflow, acknowledges the importance of human oversight, and outlines the limitations and risks associated with the AI system."
Q251,rag,EU_AI_ACT,intermediate,lending,high,G1,0.8,"The response cites relevant articles from the EU AI Act and provides a mostly clear explanation of testing requirements, but it lacks specific details on metrics and thresholds as well as a direct acknowledgment of AI limitations."
Q252,rag,EU_AI_ACT,advanced,lending,high,G1,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of the safeguards required, acknowledges the limitations and risks associated with the AI system, and outlines the necessary compliance measures."
Q253,rag,EU_AI_ACT,intermediate,insurance,high,G3,0.6,The response includes some relevant regulatory references but lacks specific article citations and detailed explanations of performance metrics across demographic groups.
Q254,rag,EU_AI_ACT,advanced,common,high,G2,0.8,"The response cites relevant articles and outlines notification obligations clearly, but lacks specific details on the nature of the identified risk and does not explicitly acknowledge limitations or uncertainties."
Q255,rag,EU_AI_ACT,intermediate,lending,high,G2,0.8,"The response cites specific articles from the EU AI Act and provides a mostly clear explanation of the implementation steps, but it lacks detailed acknowledgment of limitations and uncertainty regarding the impact on vulnerable groups."
Q256,rag,EU_AI_ACT,basic,common,medium,G3,0.6,"The response includes some relevant citations and outlines a management approach, but it lacks specific details on all retention requirements and does not fully acknowledge limitations or uncertainties."
Q257,rag,EU_AI_ACT,intermediate,common,medium,G4,1.0,"The response provides specific citations from the EU AI Act, clear explanations of obligations, acknowledges the need for documentation and training, and outlines the limitations and requirements for cooperation with authorities."
Q258,rag,EU_AI_ACT,basic,common,low,G4,0.6,"The response references Article 62 and discusses its relevance to SMEs, but lacks specific citations of the article's provisions and does not clearly explain the AI's limitations or decision criteria."
Q259,rag,EU_AI_ACT,intermediate,common,medium,G4,0.6,"The response includes some relevant citations and outlines compliance requirements, but it lacks specific details on the transitional provisions from Article 111 and does not acknowledge limitations or uncertainties."
Q260,rag,EU_AI_ACT,intermediate,common,medium,G4,0.8,"The response cites Article 40 and Article 42 of the EU AI Act, provides clear explanations of the significance of harmonised standards and the presumption of conformity, but lacks specific references to other relevant articles or sections and does not explicitly acknowledge limitations or uncertainties."
Q261,rag,EU_AI_ACT,intermediate,lending,high,G3,0.8,"The response includes specific regulatory citations and outlines key documentation elements, but lacks detailed explanations of AI decision criteria and does not explicitly acknowledge limitations."
Q262,rag,EU_AI_ACT,intermediate,common,medium,G3,0.8,"The response cites Article 50(2) and provides a mostly clear explanation of implementation requirements, but lacks specific details on human-readable disclosures and does not fully acknowledge limitations."
Q263,rag,EU_AI_ACT,advanced,lending,high,G1,0.8,"The response cites relevant articles and provides a mostly clear explanation of obligations, but lacks specific details on limitations and does not fully address the nuances of data preprocessing responsibilities."
Q264,rag,EU_AI_ACT,intermediate,common,medium,G4,0.8,"The response cites relevant articles of the EU AI Act and provides clear explanations of the implications for financial institutions, but lacks specific details on Article 74 and does not fully acknowledge limitations or uncertainties."
Q265,rag,EU_AI_ACT,advanced,common,high,G4,0.6,The response cites relevant articles but lacks specific details on Article 55 and does not clearly explain the limitations of the AI system or acknowledge uncertainty.
Q266,rag,EU_AI_ACT,intermediate,common,medium,G4,0.8,"The response cites Article 87 of the EU AI Act and discusses its implications for governance culture and obligations, but lacks specific section codes and detailed explanations of decision criteria."
Q267,rag,EU_AI_ACT,basic,common,low,G4,0.8,"The response includes relevant references to Articles 65, 66, and 16, but lacks specific citations for all mentioned articles and does not explicitly acknowledge limitations or uncertainties."
Q268,rag,EU_AI_ACT,intermediate,lending,high,G4,1.0,"The response provides specific citations from Annex III §5(a), clearly explains the AI's role and classification, acknowledges the importance of human oversight, and outlines compliance obligations, demonstrating full transparency."
Q269,rag,EU_AI_ACT,intermediate,lending,high,G1,0.8,"The response includes specific regulatory citations and outlines the data-sharing structure, but it lacks some clarity on the exact data points required for post-market monitoring as specified in Article 72(3)."
Q270,rag,EU_AI_ACT,advanced,lending,high,G2,0.8,"The response cites Article 5(1)(c) and discusses compliance issues, but lacks specific article numbers for the governance measures and does not fully explain the AI's decision criteria or acknowledge uncertainties."
Q271,rag,EU_AI_ACT,intermediate,common,high,G4,0.8,"The response cites relevant articles and provides a clear explanation of the obligations of the authorised representative, but it lacks specific details on the limitations of the AI and does not acknowledge any uncertainty."
Q272,rag,EU_AI_ACT,advanced,lending,high,G2,0.8,"The response cites relevant articles from the EU AI Act and provides actionable recommendations, but it lacks detailed explanations of specific decision criteria and does not explicitly acknowledge limitations or uncertainties."
Q273,rag,EU_AI_ACT,basic,common,low,G4,1.0,"The response fully cites specific articles from the EU AI Act, provides clear explanations of the benefits and compliance strategies for financial institutions, acknowledges the importance of human oversight, and outlines actionable steps, demonstrating comprehensive transparency."
Q274,rag,EU_AI_ACT,intermediate,lending,high,G1,0.8,"The response cites relevant regulatory provisions and provides actionable requirements, but it lacks specific references to Article 10(2) and does not fully acknowledge the limitations of the AI model."
Q275,rag,EU_AI_ACT,advanced,common,high,G4,0.8,"The response includes specific regulatory citations and clear explanations of decision-making factors, but it lacks a detailed acknowledgment of limitations and uncertainty regarding the AI's performance."
Q276,rag,EU_AI_ACT,intermediate,lending,high,G3,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of the AI's role and decision criteria, and acknowledges the importance of human oversight and feedback mechanisms."
Q277,rag,EU_AI_ACT,intermediate,compliance,high,G4,0.8,"The response provides relevant regulatory references and acknowledges the limitations of the AI system, but lacks specific citations from Annex III §8 and does not fully explain the decision criteria."
Q278,rag,EU_AI_ACT,advanced,common,medium,G4,1.0,"The response fully cites specific articles from the EU AI Act, provides clear explanations of compliance obligations for each role, acknowledges the importance of human oversight in high-risk scenarios, and outlines practical recommendations for the AI Review Committee."
Q279,rag,EU_AI_ACT,intermediate,insurance,high,G2,0.8,"The response cites specific provisions from Article 9 of the EU AI Act and provides a mostly clear explanation of the assessment requirements, but it lacks detailed acknowledgment of limitations and specific criteria for decision-making."
Q280,rag,EU_AI_ACT,intermediate,common,medium,G3,0.4,"The response provides vague references to regulatory provisions and retention requirements but lacks specific citations, clear explanations of decision criteria, and acknowledgment of limitations."
Q281,rag,EU_AI_ACT,intermediate,common,medium,G4,1.0,"The response provides specific citations from the EU AI Act, clear explanations of the classification methodology, acknowledges the limitations of certain AI systems, and outlines the necessary documentation and compliance measures."
Q282,rag,EU_AI_ACT,intermediate,common,medium,G3,0.8,"The response includes specific regulatory citations and outlines triggers for documentation updates, but lacks a detailed explanation of the continuous improvement process and does not explicitly acknowledge limitations."
Q283,rag,EU_AI_ACT,basic,common,low,G4,1.0,"The response provides specific citations from the EU AI Act, clear explanations of the types of guidelines to monitor, acknowledges the need for human oversight in high-risk scenarios, and outlines a comprehensive approach to incorporating these guidelines into governance."
Q284,rag,EU_AI_ACT,advanced,common,high,G4,0.8,"The response includes specific references to regulatory articles and provides clear recommendations, but it lacks detailed explanations of AI decision criteria and does not explicitly acknowledge limitations or uncertainties."
Q285,rag,EU_AI_ACT,intermediate,common,medium,G4,0.4,The response lacks specific citations from Annex III §2 and does not adequately address the nuances of the safety component qualifier or acknowledge uncertainty regarding the classification.
Q286,rag,EU_AI_ACT,basic,common,low,G3,1.0,"The response fully cites specific regulatory provisions, provides clear explanations of AI decision criteria, acknowledges limitations, and outlines the necessary training and oversight measures."
Q287,rag,EU_AI_ACT,advanced,lending,high,G2,1.0,"The response provides specific regulatory citations, clear explanations of built-in oversight features, acknowledges limitations, and addresses potential risks, demonstrating full transparency."
Q288,rag,EU_AI_ACT,advanced,common,high,G2,0.8,"The response cites relevant articles and provides a structured approach to addressing the bias, but lacks detailed explanations of the decision criteria and does not explicitly acknowledge limitations or uncertainties."
Q289,rag,EU_AI_ACT,intermediate,common,high,G4,1.0,"The response fully cites specific articles from the EU AI Act, provides clear explanations of responsibilities, acknowledges the limitations of integration, and outlines the obligations of both vendors and the bank."
Q290,rag,EU_AI_ACT,advanced,common,high,G2,0.8,"The response cites Article 5(1)(a) and provides a clear analysis of its implications, but lacks detailed explanations of AI decision criteria and does not explicitly acknowledge limitations or uncertainties."
Q291,rag,EU_AI_ACT,intermediate,lending,high,G1,0.8,"The response includes specific regulatory citations and outlines required accuracy metrics, but it lacks detailed explanations of the decision criteria and does not explicitly acknowledge limitations or uncertainties."
Q292,rag,EU_AI_ACT,advanced,common,high,G4,0.8,"The response includes relevant citations from the EU AI Act, outlines coordination steps, and acknowledges the importance of human oversight, but lacks specific references to potential limitations and does not mention any uncertainty."
Q293,rag,EU_AI_ACT,intermediate,common,high,G4,1.0,"The response includes specific citations from the EU AI Act, provides clear explanations of the required provisions, acknowledges the importance of human oversight and monitoring, and outlines the limitations and obligations of the vendor."
Q294,rag,EU_AI_ACT,advanced,lending,high,G2,0.8,"The response cites the relevant regulatory provision (Article 5(1)(b)) and provides a clear explanation of the potential exploitation of vulnerable customers, but lacks specific details on the AI's decision criteria and does not explicitly acknowledge any limitations."
Q295,rag,EU_AI_ACT,intermediate,common,medium,G3,1.0,"The response fully cites specific regulatory provisions from the EU AI Act, provides clear explanations of AI decision criteria, acknowledges the importance of human oversight, and outlines the limitations and requirements for transparency in the bank's disclosures."
Q296,rag,EU_AI_ACT,advanced,common,medium,G4,1.0,"The response fully cites specific articles from the EU AI Act, provides clear explanations of the risk management process, acknowledges the need for human oversight in high-risk scenarios, and outlines the limitations and requirements for compliance."
Q297,rag,EU_AI_ACT,intermediate,investment,medium,G4,1.0,"The response provides specific regulatory citations, clear explanations of actions to be taken, acknowledges the need for human oversight, and outlines the importance of monitoring and preparing for potential changes, demonstrating full transparency."
Q298,rag,EU_AI_ACT,intermediate,lending,medium,G2,1.0,"The response fully cites specific articles of the EU AI Act, provides clear explanations of how to leverage these provisions for financial inclusion, acknowledges the importance of human oversight, and outlines proactive measures while recognizing the need for continuous improvement."
Q299,rag,EU_AI_ACT,advanced,common,high,G4,1.0,"The response provides specific citations from the Korean AI Basic Act and EU AI Act, clearly explains the risk identification and management processes, acknowledges the limitations of each framework, and outlines convergence and divergence points effectively."
Q300,rag,EU_AI_ACT,advanced,common,high,G4,0.8,"The response includes specific regulatory citations and a clear governance framework, but lacks detailed explanations of AI decision criteria and does not explicitly acknowledge limitations or uncertainties."
